x1,x2,max_probability,probability_margin_top2,predicted_class
0.09579158316633318,-11.028456913827654,0.978909888531378,0.010702006828550381,omega4
0.13647294589178394,-11.028456913827654,0.9773373959192364,0.007747990705272434,omega4
0.1771543086172347,-11.028456913827654,0.9756505736032116,0.004737875286892512,omega4
0.21783567134268544,-11.028456913827654,0.97384155821608,0.0016614966825984068,omega4
0.258517034068138,-11.028456913827654,0.9733937176731258,0.0014917031811499948,omega2
0.29919839679358873,-11.028456913827654,0.9745558132945378,0.004732695639223405,omega2
0.3398797595190395,-11.028456913827654,0.9756684202617816,0.008072883315299317,omega2
0.38056112224449024,-11.028456913827654,0.9767335373683693,0.011524116700848186,omega2
0.421242484969941,-11.028456913827654,0.9777530920204962,0.015098708833781838,omega2
0.46192384769539174,-11.028456913827654,0.9787289419670366,0.01880944756598868,omega2
0.5026052104208425,-11.028456913827654,0.9796628770655511,0.022669604845952596,omega2
0.5432865731462933,-11.028456913827654,0.9805566210745688,0.026692942376162265,omega2
0.583967935871744,-11.028456913827654,0.9814118334633295,0.03089371293583454,omega2
0.6246492985971948,-11.028456913827654,0.982230111231062,0.035286656588922716,omega2
0.6653306613226455,-11.028456913827654,0.9830129907286732,0.039886990926938815,omega2
0.7060120240480963,-11.028456913827654,0.9837619494764925,0.044710394427935674,omega2
0.7466933867735488,-11.028456913827654,0.9844784079724115,0.049772981949607775,omega2
0.7873747494989995,-11.028456913827654,0.9851637314854077,0.055091271319046675,omega2
0.8280561122244503,-11.028456913827654,0.9858192318300438,0.060682139938019075,omega2
0.8687374749499011,-11.028456913827654,0.9864461691180818,0.06656277029516633,omega2
0.9094188376753518,-11.028456913827654,0.9870457534838563,0.07275058327035022,omega2
0.9501002004008026,-11.028456913827654,0.9876191467805189,0.0792631581372325,omega2
0.9907815631262533,-11.028456913827654,0.9881674642446852,0.08611813822438108,omega2
1.031462925851704,-11.028456913827654,0.9886917761274074,0.09333312128943705,omega2
-0.96192384769539,-10.985571142284568,0.9965990051226433,0.09659020659681772,omega4
-0.9212424849699392,-10.985571142284568,0.9963404941501119,0.09228024908912036,omega4
-0.8805611222444885,-10.985571142284568,0.9960624112915735,0.0880980895297031,omega4
-0.8398797595190377,-10.985571142284568,0.9957632869999341,0.0840382447681971,omega4
-0.799198396793587,-10.985571142284568,0.9954415433169356,0.08009512224637538,omega4
-0.7585170340681362,-10.985571142284568,0.9950954861798468,0.07626302317031175,omega4
-0.7178356713426854,-10.985571142284568,0.9947232972305536,0.07253614426371768,omega4
-0.6771543086172329,-10.985571142284568,0.9943230251027135,0.06890857811005502,omega4
-0.6364729458917822,-10.985571142284568,0.9938925761628229,0.06537431209419342,omega4
-0.5957915831663314,-10.985571142284568,0.9934297046815231,0.061927225957167265,omega4
-0.5551102204408807,-10.985571142284568,0.9929320024123309,0.058561087980148696,omega4
-0.5144288577154299,-10.985571142284568,0.9923968875562605,0.05526954981619148,omega4
-0.47374749498997915,-10.985571142284568,0.991821593092629,0.05204613999078889,omega4
-0.4330661322645284,-10.985571142284568,0.9912031544587625,0.04888425609495162,omega4
-0.39238476953907764,-10.985571142284568,0.9905383965644742,0.04577715569752716,omega4
-0.3517034068136269,-10.985571142284568,0.9898239201311863,0.04271794600702261,omega4
-0.31102204408817613,-10.985571142284568,0.9890560873505377,0.03969957231742283,omega4
-0.2703406813627254,-10.985571142284568,0.9882310068634351,0.03671480527764348,omega4
-0.22965931863727462,-10.985571142284568,0.9873445180678964,0.03375622703049863,omega4
-0.1889779559118221,-10.985571142284568,0.9863921747729436,0.030816216274648145,omega4
-0.14829659318637134,-10.985571142284568,0.9853692282263682,0.027886932312136903,omega4
-0.10761523046092059,-10.985571142284568,0.9842706095566993,0.02496029815511469,omega4
-0.06693386773546983,-10.985571142284568,0.9830909116843527,0.022027982778400568,omega4
-0.026252505010019078,-10.985571142284568,0.9818243707740089,0.01908138261999015,omega4
0.014428857715431676,-10.985571142284568,0.9804648473200186,0.01611160244971832,omega4
0.05511022044088243,-10.985571142284568,0.9790058069793747,0.013109435747382325,omega4
0.09579158316633318,-10.985571142284568,0.9774403012927649,0.010065344755971428,omega4
0.13647294589178394,-10.985571142284568,0.9757609484637839,0.0069694404036040325,omega4
0.1771543086172347,-10.985571142284568,0.9739599143997525,0.003811462319573522,omega4
0.21783567134268544,-10.985571142284568,0.9720288942550774,0.0005807592058546529,omega4
0.258517034068138,-10.985571142284568,0.9726928248941371,0.0027337301342648113,omega2
0.29919839679358873,-10.985571142284568,0.9738847124267411,0.0061434947638956405,omega2
0.3398797595190395,-10.985571142284568,0.9750259128489033,0.009660468180600623,omega2
0.38056112224449024,-10.985571142284568,0.9761184673371879,0.01329704303466972,omega2
0.421242484969941,-10.985571142284568,0.9771643446934654,0.017066083488947337,omega2
0.46192384769539174,-10.985571142284568,0.9781654430490316,0.020980934648875293,omega2
0.5026052104208425,-10.985571142284568,0.9791235916108733,0.025055428425186044,omega2
0.5432865731462933,-10.985571142284568,0.9800405524397686,0.029303885122781037,omega2
0.583967935871744,-10.985571142284568,0.9809180222508724,0.03374110997886315,omega2
0.6246492985971948,-10.985571142284568,0.9817576342283537,0.03838238380301995,omega2
0.6653306613226455,-10.985571142284568,0.9825609598464996,0.04324344680363035,omega2
0.7060120240480963,-10.985571142284568,0.9833295106904916,0.04834047462126523,omega2
0.7466933867735488,-10.985571142284568,0.9840647402707904,0.05369004553382073,omega2
0.7873747494989995,-10.985571142284568,0.9847680458257528,0.05930909775364979,omega2
0.8280561122244503,-10.985571142284568,0.9854407701077209,0.06521487570839368,omega2
0.8687374749499011,-10.985571142284568,0.9860842031484128,0.07142486418960214,omega2
0.9094188376753518,-10.985571142284568,0.9866995839999683,0.07795670927226439,omega2
0.9501002004008026,-10.985571142284568,0.987288102448495,0.08482812496032788,omega2
0.9907815631262533,-10.985571142284568,0.987850900697408,0.0920567846048479,omega2
1.031462925851704,-10.985571142284568,0.9883890750182581,0.09966019627950518,omega2
-0.96192384769539,-10.942685370741483,0.9963574326759426,0.09877930261861556,omega4
-0.9212424849699392,-10.942685370741483,0.9960806318988147,0.09436332425719096,omega4
-0.8805611222444885,-10.942685370741483,0.9957828859002247,0.09007610445402725,omega4
-0.8398797595190377,-10.942685370741483,0.9954626238112678,0.0859120647049989,omega4
-0.799198396793587,-10.942685370741483,0.9951181591603289,0.08186550313811736,omega4
-0.7585170340681362,-10.942685370741483,0.9947476817144086,0.07793059777048317,omega4
-0.7178356713426854,-10.942685370741483,0.994349248800057,0.07410140830667478,omega4
-0.6771543086172329,-10.942685370741483,0.9939207760797343,0.07037187648426046,omega4
-0.6364729458917822,-10.942685370741483,0.9934600277598922,0.06673582497598773,omega4
-0.5957915831663314,-10.942685370741483,0.9929646062078892,0.06318695486172532,omega4
-0.5551102204408807,-10.942685370741483,0.9924319409561144,0.05971884168654584,omega4
-0.5144288577154299,-10.942685370741483,0.9918592770734777,0.05632493012457873,omega4
-0.47374749498997915,-10.942685370741483,0.9912436628868087,0.05299852727159826,omega4
-0.4330661322645284,-10.942685370741483,0.9905819370378163,0.04973279459290014,omega4
-0.39238476953907764,-10.942685370741483,0.9898707148651925,0.04652073855701866,omega4
-0.3517034068136269,-10.942685370741483,0.9891063741063661,0.043355199990490645,omega4
-0.31102204408817613,-10.942685370741483,0.9882850399194277,0.04022884219429379,omega4
-0.2703406813627254,-10.942685370741483,0.9874025692330766,0.037134137869088146,omega4
-0.22965931863727462,-10.942685370741483,0.9864545344412252,0.03406335490411316,omega4
-0.1889779559118221,-10.942685370741483,0.9854362064693672,0.031008541093843656,omega4
-0.14829659318637134,-10.942685370741483,0.984342537252182,0.027961507857509393,omega4
-0.10761523046092059,-10.942685370741483,0.9831681416763586,0.024913813049616373,omega4
-0.06693386773546983,-10.942685370741483,0.9819072790595295,0.02185674296497242,omega4
-0.026252505010019078,-10.942685370741483,0.9805538342557761,0.018781293659683396,omega4
0.014428857715431676,-10.942685370741483,0.9791012985007113,0.01567815173049647,omega4
0.05511022044088243,-10.942685370741483,0.9775427501349054,0.012537674718981595,omega4
0.09579158316633318,-10.942685370741483,0.9758708353737511,0.009349871334727755,omega4
