date,temperature_max,temperature_min,temperature_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,dew_point_mean,relative_humidity_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sunshine_duration_hours,wind_speed_max,wind_gust_max,wind_direction_mean,shortwave_radiation_sum,cloud_cover_mean,pressure_msl_mean,et0_fao_evapotranspiration_sum,vapour_pressure_deficit_max,soil_moisture_0_to_7cm_mean
2022-11-29,16.1,1.0,9.362499999999999,12.3,-2.4,5.983333333333333,-3.2583333333333333,44.333333333333336,0.0,0.0,0.0,0.0,8.0,9.1,21.2,13.663094745238826,12.7908,73.875,1022.0416666666666,2.2800000000000002,1.36,0.005125
2022-11-30,15.8,3.0,9.754166666666666,12.0,-0.4,6.375,-3.454166666666667,40.791666666666664,0.0,0.0,0.0,0.0,8.0,10.8,23.0,4.621983492249289,11.1312,81.41666666666667,1021.625,2.1,1.32,0.009
2022-12-01,16.5,2.0,9.033333333333333,13.5,-1.5,5.729166666666667,-2.0749999999999997,48.083333333333336,0.6000000000000001,0.6000000000000001,0.0,2.0,8.0,13.1,25.2,263.8533201005935,11.9232,32.958333333333336,1020.9,2.2,1.34,0.007041666666666667
2022-12-02,14.2,0.9,7.887499999999999,10.2,-2.5,4.4750000000000005,-2.3000000000000003,51.416666666666664,0.0,0.0,0.0,0.0,9.0,10.9,24.1,64.52346008380665,12.8952,0.9583333333333334,1021.0291666666667,2.18,1.12,-0.000125
2022-12-03,14.1,-0.9,7.3999999999999995,10.5,-4.1,4.2375,-2.2666666666666666,53.416666666666664,0.0,0.0,0.0,0.0,8.0,9.4,20.2,330.6331152419901,12.762,41.083333333333336,1017.8708333333334,2.06,1.11,-0.00016666666666666666
2022-12-04,13.0,-1.0,6.170833333333333,10.2,-4.6,2.8249999999999997,-2.066666666666667,59.166666666666664,0.0,0.0,0.0,0.0,8.0,18.9,33.5,259.7300732690019,12.7728,24.208333333333332,1020.0749999999999,1.97,1.01,-0.0002916666666666667
2022-12-05,10.0,1.0,5.1000000000000005,7.1,-2.1,2.0458333333333334,-1.4749999999999999,64.58333333333333,0.0,0.0,0.0,0.0,7.0,9.0,16.6,31.712881138426187,10.4292,61.291666666666664,1023.375,1.5,0.69,-0.00016666666666666666
2022-12-06,9.0,-2.6,3.154166666666667,5.2,-5.9,-0.06250000000000007,-2.7083333333333335,67.375,0.39999999999999997,0.39999999999999997,0.0,2.0,8.0,9.0,22.0,29.494599939266983,11.5344,47.875,1023.2708333333334,1.47,0.64,0.00175
2022-12-07,10.2,-2.3,3.8791666666666664,7.3,-5.6,0.9625,-1.2166666666666666,71.625,0.0,0.0,0.0,0.0,8.0,9.9,20.9,305.58877705385925,11.8512,18.708333333333332,1022.0208333333334,1.54,0.68,0.005624999999999999
2022-12-08,11.0,-1.6,4.7875000000000005,7.9,-4.9,1.4416666666666667,-2.591666666666667,62.5,0.0,0.0,0.0,0.0,8.0,9.4,16.6,172.9192050119611,11.7612,59.541666666666664,1022.6999999999999,1.73,0.8,0.000125
2022-12-09,10.2,-0.4,5.366666666666667,6.7,-3.7,1.9833333333333334,-2.733333333333333,57.958333333333336,0.0,0.0,0.0,0.0,8.0,10.2,19.1,142.4893644304496,10.9188,56.166666666666664,1022.8083333333334,1.71,0.77,0.000875
2022-12-10,6.5,-1.3,3.1291666666666664,2.9,-4.3,0.033333333333333326,-3.0083333333333333,65.04166666666667,0.8,0.4,0.28,4.0,6.0,8.3,20.5,341.6144119292191,8.568,81.58333333333333,1023.2125,1.1,0.48,0.001
2022-12-11,9.0,0.7,4.341666666666667,5.6,-2.7,0.7791666666666667,-5.279166666666667,51.833333333333336,0.0,0.0,0.0,0.0,9.0,11.2,18.7,184.71438809254892,11.9808,43.541666666666664,1022.9833333333332,1.72,0.81,0.005625000000000001
2022-12-12,8.2,-3.7,2.2166666666666663,4.4,-7.1,-1.3458333333333332,-5.729166666666667,58.708333333333336,0.0,0.0,0.0,0.0,9.0,8.0,16.6,22.829927378175448,12.5928,40.666666666666664,1022.2833333333333,1.6199999999999999,0.7,0.019708333333333335
2022-12-13,12.0,-1.1,5.241666666666666,8.3,-4.8,1.7249999999999999,-6.183333333333334,46.291666666666664,0.0,0.0,0.0,0.0,9.0,7.8,15.8,207.75652083919286,12.4524,31.708333333333332,1019.9499999999999,1.82,1.05,0.024124999999999997
2022-12-14,10.6,-0.6,4.741666666666666,7.0,-4.2,1.275,-4.645833333333333,52.583333333333336,0.0,0.0,0.0,0.0,7.0,7.2,15.8,289.17952907182905,6.282,72.5,1022.5333333333333,1.14,0.86,0.02
2022-12-15,11.9,-1.1,5.845833333333334,9.2,-5.0,2.8125,-0.8833333333333333,64.91666666666667,0.0,0.0,0.0,0.0,7.0,11.1,20.5,252.76747666963456,9.7236,84.95833333333333,1022.5458333333332,1.42,0.83,0.0325
2022-12-16,12.3,0.3,6.891666666666667,9.8,-3.5,4.0,-0.3416666666666666,62.208333333333336,0.0,0.0,0.0,0.0,7.0,10.1,19.1,209.27309649851878,11.4876,39.291666666666664,1020.2333333333332,1.61,0.85,0.04125
2022-12-17,10.3,1.9,5.625,6.6,-1.1,2.4666666666666663,0.3625,70.95833333333333,0.0,0.0,0.0,0.0,7.0,11.5,23.8,358.58726801232007,9.2952,60.916666666666664,1023.1041666666666,1.44,0.66,0.0425
2022-12-18,9.8,0.4,5.045833333333333,6.9,-2.6,2.1083333333333334,-1.1458333333333333,67.75,0.0,0.0,0.0,0.0,7.0,7.7,15.1,354.7773029976993,9.5004,45.416666666666664,1026.5541666666666,1.34,0.72,0.05275
2022-12-19,10.2,-2.6,3.8625000000000003,7.2,-6.4,0.6249999999999999,-3.125,63.875,0.0,0.0,0.0,0.0,9.0,8.4,16.2,255.5971388694934,12.5064,1.5416666666666667,1025.2375,1.6400000000000001,0.79,0.0545
2022-12-20,9.6,-3.2,2.733333333333333,5.9,-7.3,-0.775,-4.370833333333334,62.916666666666664,0.0,0.0,0.0,0.0,9.0,8.7,17.3,320.50830526249456,12.6648,1.0,1023.8083333333334,1.69,0.76,0.05875
2022-12-21,8.6,-3.2,2.3625,4.0,-6.5,-1.4875,-5.0874999999999995,61.125,0.0,0.0,0.0,0.0,9.0,12.9,28.4,114.55990815096244,12.5424,17.916666666666668,1023.9666666666667,1.7,0.71,0.06291666666666666
2022-12-22,7.2,-3.1,2.1333333333333333,3.3,-6.6,-1.2708333333333333,-4.691666666666666,63.0,2.2,0.1,1.4700000000000002,2.0,8.0,7.6,18.0,288.7180841744162,8.8884,88.5,1023.0625,1.16,0.62,0.06483333333333334
2022-12-23,8.8,-2.8,3.341666666666667,5.2,-6.3,0.012500000000000027,-3.1999999999999997,65.54166666666667,1.1,1.1,0.0,4.0,8.0,7.9,19.4,162.16564780970188,11.2788,69.41666666666667,1021.8541666666666,1.54,0.66,0.06333333333333334
2022-12-24,10.9,0.6,4.670833333333333,7.6,-2.9,1.3083333333333333,-0.07916666666666669,73.91666666666667,4.8,1.9000000000000001,2.03,9.0,8.0,16.7,29.5,218.703423277659,11.1384,44.666666666666664,1014.8416666666667,1.56,0.75,0.10454166666666666
2022-12-25,9.2,-2.5,2.0541666666666667,4.2,-6.4,-2.0083333333333333,-3.3958333333333335,69.83333333333333,0.0,0.0,0.0,0.0,9.0,14.3,28.1,252.59733729269715,12.5136,0.9166666666666666,1018.6,1.66,0.76,0.11304166666666667
2022-12-26,8.4,-4.9,1.0958333333333334,4.8,-9.9,-3.1333333333333333,-6.5,60.291666666666664,0.0,0.0,0.0,0.0,9.0,14.5,24.1,243.33991910694866,12.7008,0.75,1020.3125,1.59,0.75,0.10645833333333332
2022-12-27,7.6,-4.2,1.0291666666666666,3.6,-9.0,-2.75,-6.566666666666666,58.791666666666664,0.4,0.1,0.21000000000000002,2.0,8.0,9.7,20.9,226.84802460749074,11.142,53.458333333333336,1022.1083333333332,1.45,0.62,0.10425
2022-12-28,6.6,-1.8,2.245833333333333,2.9,-5.4,-1.2,-3.3000000000000003,68.54166666666667,0.30000000000000004,0.0,0.21000000000000002,3.0,7.0,10.0,21.6,287.5462635732656,8.1108,70.08333333333333,1022.6666666666666,1.09,0.51,0.1125
2022-12-29,6.4,-4.4,0.20833333333333334,2.7,-9.3,-3.7458333333333336,-6.1125,64.08333333333333,0.0,0.0,0.0,0.0,8.0,11.8,20.5,201.23203812079893,12.726,3.875,1029.7416666666666,1.52,0.54,0.111
2022-12-30,7.9,-4.4,1.2375,4.1,-8.8,-2.504166666666667,-6.483333333333333,59.041666666666664,0.0,0.0,0.0,0.0,8.0,8.5,15.1,187.90748535725928,12.7728,20.833333333333332,1031.1875,1.63,0.67,0.11425
2022-12-31,7.2,-3.3,1.3875,3.5,-6.7,-2.0875,-5.1625000000000005,63.541666666666664,0.0,0.0,0.0,0.0,8.0,9.0,17.6,264.8291356840065,12.6612,41.875,1031.125,1.56,0.61,0.12258333333333334
2023-01-01,7.3,-4.2,1.2083333333333333,4.0,-8.4,-2.4708333333333337,-6.720833333333334,58.666666666666664,0.0,0.0,0.0,0.0,8.0,8.5,15.1,294.78346047690275,12.8016,0.0,1031.1625000000001,1.55,0.65,0.12925
2023-01-02,6.4,-4.2,0.8500000000000001,3.0,-8.3,-2.670833333333334,-6.220833333333334,61.583333333333336,0.0,0.0,0.0,0.0,8.0,7.3,14.4,293.4818455661634,12.9132,20.541666666666668,1034.4041666666667,1.52,0.57,0.134875
2023-01-03,6.5,-5.7,0.054166666666666675,3.1,-10.2,-3.6666666666666665,-8.070833333333333,57.583333333333336,0.0,0.0,0.0,0.0,8.0,9.1,15.8,263.0212015862139,13.2084,0.0,1034.5291666666667,1.56,0.62,0.13420833333333335
2023-01-04,6.1,-4.2,0.5625,2.4,-7.8,-3.029166666666667,-6.6875,61.5,1.1,0.0,0.77,3.0,7.0,8.1,14.8,202.25343979254393,9.4068,86.33333333333333,1028.2833333333333,1.23,0.63,0.13025
2023-01-05,7.0,-1.3,1.8791666666666667,4.7,-4.9,-1.0208333333333333,-0.6875,83.58333333333333,1.7000000000000002,0.9,0.56,5.0,6.0,9.0,16.9,279.09515787543546,8.748,53.666666666666664,1019.6916666666666,1.08,0.31,0.138375
2023-01-06,9.1,-3.0,2.1916666666666664,5.7,-6.8,-1.2375,-1.9875,76.79166666666667,0.0,0.0,0.0,0.0,8.0,14.4,24.1,267.56379445539005,10.7568,40.416666666666664,1021.4833333333332,1.5,0.64,0.1415
2023-01-07,9.4,-3.6,1.75,6.2,-8.1,-2.370833333333333,-4.904166666666667,63.208333333333336,0.0,0.0,0.0,0.0,8.0,14.7,24.5,226.25847708190298,13.1076,3.2916666666666665,1021.3458333333333,1.75,0.74,0.139875
2023-01-08,7.9,-4.2,0.9916666666666667,4.2,-9.5,-3.329166666666667,-7.1125,57.833333333333336,0.0,0.0,0.0,0.0,8.0,15.5,27.4,221.55093550449084,13.2732,0.7916666666666666,1021.8666666666667,1.71,0.75,0.13183333333333333
2023-01-09,7.0,-3.9,1.5333333333333332,3.8,-8.4,-2.2666666666666666,-6.104166666666667,59.208333333333336,1.7,0.4,0.91,4.0,7.0,9.8,18.0,201.21817517699716,11.232,58.625,1022.35,1.51,0.63,0.12458333333333334
2023-01-10,2.1,-1.2,0.45416666666666666,-0.7,-4.4,-2.654166666666667,-1.0708333333333333,89.79166666666667,11.5,1.5,7.0,19.0,3.0,11.9,21.6,5.482514975267224,3.4632,100.0,1023.8625000000001,0.48000000000000004,0.15,0.14191666666666666
2023-01-11,0.2,-4.1,-1.875,-3.4,-8.0,-5.3,-4.791666666666667,80.66666666666667,0.5,0.0,0.35000000000000003,5.0,5.0,8.0,16.6,165.96529366658007,5.5512,98.79166666666667,1034.0208333333333,0.61,0.21,0.16258333333333333
2023-01-12,0.7,-6.3,-2.4541666666666666,-2.6,-10.8,-5.983333333333333,-7.316666666666666,70.04166666666667,0.0,0.0,0.0,0.0,8.0,9.8,13.7,233.9564280343613,11.5056,85.08333333333333,1035.2583333333334,1.12,0.29,0.16470833333333335
2023-01-13,0.2,-10.2,-4.804166666666666,-3.8,-14.5,-9.083333333333334,-8.758333333333333,74.79166666666667,0.0,0.0,0.0,0.0,8.0,12.8,20.9,240.00808950389674,12.582,68.54166666666667,1034.9166666666667,1.1300000000000001,0.27,0.166625
2023-01-14,3.2,-7.7,-2.3333333333333335,-0.2,-12.0,-6.175,-7.6875,67.875,0.0,0.0,0.0,0.0,8.0,10.0,18.0,250.47362564551565,11.8404,72.58333333333333,1030.9750000000001,1.24,0.38,0.164125
2023-01-15,8.4,-4.0,1.5875000000000001,5.7,-7.8,-1.6166666666666665,-3.0541666666666667,72.54166666666667,0.8,0.0,0.5599999999999999,2.0,8.0,7.5,14.0,237.70251911605922,12.9276,36.875,1023.6583333333333,1.54,0.51,0.16025
2023-01-16,9.4,-3.5,1.7791666666666666,6.3,-8.0,-1.9000000000000001,-1.5916666666666668,80.16666666666667,0.0,0.0,0.0,0.0,8.0,12.5,20.9,234.30374099125783,10.9584,48.583333333333336,1022.1958333333333,1.3800000000000001,0.57,0.14716666666666667
2023-01-17,3.0,-3.6,0.10833333333333335,0.3,-7.9,-3.4625,-2.6083333333333334,82.83333333333333,8.0,2.4,3.92,13.0,5.0,12.2,20.9,296.5683894488459,4.248,94.75,1022.5500000000001,0.6,0.26,0.14629166666666668
2023-01-18,5.1,-5.5,-0.06666666666666672,1.1,-10.5,-3.8874999999999997,-2.5,84.79166666666667,0.0,0.0,0.0,0.0,8.0,15.6,27.0,243.96869024988803,13.4928,33.833333333333336,1025.0916666666667,1.29,0.33,0.16870833333333335
2023-01-19,6.2,-7.4,-1.7083333333333333,2.9,-12.2,-5.9750000000000005,-7.304166666666667,67.95833333333333,0.0,0.0,0.0,0.0,8.0,12.9,25.2,232.60226829125025,14.184,28.583333333333332,1029.4083333333333,1.61,0.53,0.16575
