family,parameter_name,parameter_value,alpha,epsilon,gamma,seed,episode,steps
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,20,28
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,21,39
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,22,40
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,23,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,24,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,25,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,26,48
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,27,31
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,28,28
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,29,56
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,30,27
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,31,84
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,32,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,33,45
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,34,35
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,35,35
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,36,53
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,37,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,38,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,39,25
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,40,25
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,41,47
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,42,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,43,26
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,44,32
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,45,27
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,46,31
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,47,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,48,17
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,49,17
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,50,52
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,51,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,52,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,53,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,54,17
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,55,36
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,56,17
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,57,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,58,27
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,59,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,60,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,61,33
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,62,34
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,63,46
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,64,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,65,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,66,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,67,43
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,68,46
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,69,38
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,70,38
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,71,42
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,72,39
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,73,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,74,36
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,75,42
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,76,25
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,77,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,78,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,79,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,13,80,38
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,1,925
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,2,317
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,3,293
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,4,80
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,5,134
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,6,166
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,7,38
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,8,30
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,9,113
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,10,34
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,11,83
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,12,105
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,13,117
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,14,60
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,15,88
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,16,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,17,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,18,33
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,19,135
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,20,53
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,21,58
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,22,65
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,23,49
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,24,42
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,25,32
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,26,35
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,27,31
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,28,36
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,29,57
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,30,33
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,31,31
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,32,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,33,30
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,34,27
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,35,27
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,36,37
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,37,45
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,38,74
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,39,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,40,38
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,41,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,42,82
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,43,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,44,41
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,45,36
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,46,23
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,47,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,48,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,49,32
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,50,66
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,51,38
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,52,28
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,53,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,54,38
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,55,35
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,56,42
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,57,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,58,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,59,60
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,60,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,61,17
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,62,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,63,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,64,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,65,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,66,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,67,23
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,68,22
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,69,36
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,70,38
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,71,23
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,72,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,73,34
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,74,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,75,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,76,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,77,23
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,78,52
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,79,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,80,17
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,1,3998
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,2,553
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,3,82
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,4,134
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,5,59
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,6,230
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,7,158
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,8,422
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,9,106
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,10,25
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,11,25
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,12,45
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,13,37
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,14,46
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,15,72
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,16,36
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,17,39
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,18,31
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,19,32
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,20,28
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,21,65
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,22,43
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,23,55
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,24,41
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,25,42
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,26,31
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,27,30
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,28,37
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,29,26
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,30,24
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,31,22
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,32,18
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,33,23
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,34,19
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,35,109
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,36,83
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,37,159
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,38,49
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,39,45
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,40,70
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,41,778
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,42,616
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,43,1035
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,44,318
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,45,405
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,46,34
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,47,28
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,48,23
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,49,46
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,50,203
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,51,19
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,52,19
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,53,21
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,54,43
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,55,20
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,56,232
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,57,112
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,58,33
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,59,43
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,60,122
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,61,253
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,62,72
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,63,35
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,64,29
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,65,30
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,66,49
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,67,23
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,68,223
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,69,62
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,70,23
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,71,33
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,72,20
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,73,44
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,74,31
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,75,31
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,76,42
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,77,49
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,78,29
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,79,21
n_step_sarsa,n,5.000,0.700,0.100,0.990,13,80,23
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,1,1722
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,2,3288
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,3,180
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,4,39
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,5,25
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,6,34
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,7,247
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,8,83
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,9,23
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,10,22
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,11,31
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,12,38
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,13,22
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,14,23
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,15,22
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,16,67
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,17,35
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,18,19
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,19,24
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,20,41
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,21,29
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,22,36
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,23,23
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,24,86
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,25,21
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,26,31
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,27,25
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,28,119
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,29,93
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,30,62
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,31,43
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,32,42
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,33,172
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,34,40
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,35,289
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,36,127
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,37,20
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,38,105
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,39,42
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,40,25
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,41,51
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,42,33
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,43,136
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,44,21
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,45,114
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,46,118
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,47,32
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,48,26
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,49,36
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,50,2280
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,51,346
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,52,27
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,53,24
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,54,26
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,55,89
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,56,30
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,57,36
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,58,18
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,59,20
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,60,18
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,61,18
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,62,19
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,63,22
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,64,25
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,65,21
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,66,35
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,67,21
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,68,21
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,69,18
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,70,64
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,71,17
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,72,17
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,73,19
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,74,17
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,75,22
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,76,23
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,77,51
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,78,102
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,79,21
n_step_sarsa,n,5.000,0.700,0.100,0.990,42,80,33
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,1,1234
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,2,206
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,3,79
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,4,66
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,5,40
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,6,117
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,7,37
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,8,147
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,9,53
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,10,182
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,11,65
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,12,89
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,13,58
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,14,29
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,15,78
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,16,128
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,17,35
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,18,30
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,19,43
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,20,38
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,21,50
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,22,70
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,23,82
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,24,41
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,25,35
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,26,48
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,27,41
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,28,33
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,29,37
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,30,18
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,31,82
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,32,76
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,33,25
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,34,25
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,35,24
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,36,20
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,37,18
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,38,20
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,39,20
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,40,18
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,41,23
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,42,35
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,43,20
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,44,17
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,45,23
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,46,27
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,47,20
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,48,22
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,49,18
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,50,22
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,51,19
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,52,20
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,53,26
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,54,32
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,55,26
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,56,21
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,57,31
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,58,19
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,59,18
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,60,20
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,61,19
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,62,17
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,63,18
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,64,19
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,65,17
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,66,19
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,67,37
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,68,19
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,69,19
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,70,23
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,71,19
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,72,32
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,73,22
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,74,19
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,75,18
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,76,18
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,77,18
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,78,18
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,79,20
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,13,80,36
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,1,445
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,2,823
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,3,61
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,4,237
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,5,31
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,6,92
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,7,103
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,8,82
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,9,37
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,10,157
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,11,87
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,12,93
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,13,41
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,14,158
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,15,55
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,16,53
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,17,104
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,18,24
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,19,47
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,20,65
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,21,40
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,22,45
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,23,31
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,24,63
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,25,27
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,26,28
